run	success	duration	cost	Ksc_tir	TIR2TM_k	KI__TMEX_k	LI__TMEX_k	GU__TMEXC_k	message	x	x0
51	True	34.90181636810303	1502.9864109236535	0.09950918769184106	0.0006030462637740431	0.013747112721631384	0.0032477636764495043	0.00025353952088994397	`xtol` termination condition is satisfied.	[0.09950919 0.00060305 0.01374711 0.00324776 0.00025354]	"[5.32030237e-02 5.51646194e-06 1.16439100e-05 5.21742253e-05
 6.61607228e-04]"
84	True	37.46329736709595	1505.4739205905462	0.09997841683656784	0.0005850641964467886	0.03489725956827633	0.0074495149705646494	0.0002373708537190339	`xtol` termination condition is satisfied.	[0.09997842 0.00058506 0.03489726 0.00744951 0.00023737]	"[7.35684554e-02 1.69044408e-06 3.04627185e-02 1.01010552e-02
 1.19847350e-06]"
80	True	47.889569997787476	1506.8202052411134	0.09999999773281139	0.0005809138512746602	0.05693437843945493	0.011964289087240388	0.00026019781568578816	`xtol` termination condition is satisfied.	[0.1        0.00058091 0.05693438 0.01196429 0.0002602 ]	"[7.99358576e-02 1.18822076e-04 1.03021638e-03 7.27486143e-04
 1.05132469e-05]"
56	True	24.701650619506836	1507.133224184252	0.09682578726335106	0.0005912374669553512	0.0028938925200991607	0.0006357080995770708	0.0002871539936632585	`xtol` termination condition is satisfied.	[0.09682579 0.00059124 0.00289389 0.00063571 0.00028715]	"[7.25750379e-02 3.13050122e-03 6.03157035e-05 6.69866790e-03
 1.43253468e-03]"
63	True	29.314942598342896	1507.1663832378338	0.09998458296558961	0.0005813109612521736	0.03793390124076387	0.007836544796829084	0.00027540948906685516	`xtol` termination condition is satisfied.	[0.09998458 0.00058131 0.0379339  0.00783654 0.00027541]	"[5.88705897e-02 9.79890607e-05 6.74438523e-02 1.55260494e-05
 4.25791221e-02]"
66	True	25.86953902244568	1508.8713764593997	0.0981852059085732	0.0005793374178833712	0.014869195926100547	0.0037551212800583404	0.0002253022752362685	`xtol` termination condition is satisfied.	[0.09818521 0.00057934 0.0148692  0.00375512 0.0002253 ]	"[7.68409568e-02 6.58074521e-04 9.31604410e-05 1.28838746e-02
 2.34670576e-04]"
58	True	45.96546912193298	1510.3530503452848	0.09483417922523148	0.0005792223567249823	0.004781599227553526	0.0010356822773345813	0.0002899870466510021	`xtol` termination condition is satisfied.	[0.09483418 0.00057922 0.0047816  0.00103568 0.00028999]	"[1.86875506e-02 2.10377804e-04 4.88436243e-05 8.07473505e-06
 1.91163880e-03]"
35	True	35.82815170288086	1510.821456675712	0.09999998398291425	0.0005791785757574073	0.0038507254929276897	0.0008399857085652569	0.00029582479042391467	`xtol` termination condition is satisfied.	[0.09999998 0.00057918 0.00385073 0.00083999 0.00029582]	"[4.78485670e-02 3.14894975e-04 7.42070147e-05 1.33257287e-03
 1.02228621e-03]"
95	True	44.09359002113342	1511.5510151562903	0.09386431136304683	0.0005793136193404215	0.016109610152730713	0.0021891424486556736	0.04631493329085788	`xtol` termination condition is satisfied.	[0.09386431 0.00057931 0.01610961 0.00218914 0.04631493]	"[2.56984833e-02 1.68585692e-04 1.12244252e-02 4.33295641e-05
 7.19381031e-02]"
98	True	21.54007053375244	1513.6919444373689	0.09902040998010098	0.0005826454445655253	0.0006805682451450824	0.0001036321682433317	0.01557686382817594	`xtol` termination condition is satisfied.	[0.09902041 0.00058265 0.00068057 0.00010363 0.01557686]	"[7.22523513e-02 4.42936183e-05 1.76370656e-04 1.71243800e-06
 2.41428055e-02]"
27	True	32.13582420349121	1515.955500726598	0.09645935301533182	0.0005926613860586103	0.015890321362313723	0.003945298996354366	2.9585093603717986e-05	`xtol` termination condition is satisfied.	"[9.64593530e-02 5.92661386e-04 1.58903214e-02 3.94529900e-03
 2.95850936e-05]"	"[2.53986559e-02 2.82119700e-06 5.18921463e-03 1.76952052e-06
 1.06439794e-03]"
0	True	23.65281915664673	1518.045705669066	0.09567474953652273	0.0005853983190050893	0.017702958635561313	0.003552164024985751	1.1130958584170756e-06	`xtol` termination condition is satisfied.	"[9.56747495e-02 5.85398319e-04 1.77029586e-02 3.55216402e-03
 1.11309586e-06]"	"[1.52451893e-02 4.13157198e-05 7.04712872e-04 6.14115333e-05
 1.61101063e-05]"
12	True	36.839640617370605	1518.3214539161013	0.09906383384542292	0.0005880343126791404	0.008187184451328672	0.0015580821974685345	5.7669433640822824e-06	`xtol` termination condition is satisfied.	"[9.90638338e-02 5.88034313e-04 8.18718445e-03 1.55808220e-03
 5.76694336e-06]"	"[5.68102044e-02 8.02325168e-06 1.56953709e-02 7.31334339e-05
 1.34418103e-06]"
75	True	24.4892418384552	1522.4720713239135	0.08220721039367242	0.0005858994515956266	0.002587515537045257	0.0006044966525463374	1.8069010334904281e-06	`xtol` termination condition is satisfied.	"[8.22072104e-02 5.85899452e-04 2.58751554e-03 6.04496653e-04
 1.80690103e-06]"	"[2.29056052e-02 6.52369164e-04 6.07433966e-03 3.22535380e-03
 3.21193973e-05]"
16	True	35.10393452644348	1530.8698730040628	0.09994478213577469	0.0005917129131411288	4.422858538934721e-05	0.06883288516060641	0.00014490141550086688	`xtol` termination condition is satisfied.	"[9.99447821e-02 5.91712913e-04 4.42285854e-05 6.88328852e-02
 1.44901416e-04]"	"[3.16957180e-02 4.81658733e-02 1.78238401e-06 1.54850974e-02
 6.74608965e-05]"
21	True	33.475374698638916	1532.4614382122818	0.09711962005033505	0.0005884127907807202	4.187116069208826e-06	0.010510209726051368	0.00014191975275940758	`xtol` termination condition is satisfied.	"[9.71196201e-02 5.88412791e-04 4.18711607e-06 1.05102097e-02
 1.41919753e-04]"	"[2.47328192e-02 1.94860015e-05 3.41811337e-06 2.93642316e-03
 1.02144021e-06]"
91	True	39.69671559333801	1535.6065711666342	0.09999990853162656	0.000581141357658852	1.5718792970493792e-06	0.00924938481362614	0.00015167837448561638	`xtol` termination condition is satisfied.	"[9.99999085e-02 5.81141358e-04 1.57187930e-06 9.24938481e-03
 1.51678374e-04]"	"[6.41309141e-02 1.08283104e-02 2.49564645e-06 5.03664649e-03
 1.00541429e-02]"
39	True	21.936500072479248	1546.1942709078694	0.09999992729504707	0.0005811686092487892	1.4372533801974667e-05	0.03962493196596334	1.0030754036200942e-06	`xtol` termination condition is satisfied.	"[9.99999273e-02 5.81168609e-04 1.43725338e-05 3.96249320e-02
 1.00307540e-06]"	"[9.59579547e-02 5.26522639e-05 8.33399319e-06 5.11047484e-03
 1.24974525e-06]"
